_id,app_id,app_name,app_rate,app_category,app_date,app_description
5ddf2aa6eccce8f94789ddae,de.streuer.alexander.anatomyquiz,Anatomy Quiz,4.5,Medical,"April 22, 2019","Anatomy Quiz is a game, which provides an easy way to learn anatomical structures like bones, muscles or organs."
5ddf2aa7eccce8f94789ddaf,com.playwithgames.BusStationParking,Bus Station: Learn to Drive!,4.0,Racing,"March 22, 2019",Bus Drivers don’t have it easy! Want to find out? Try your luck and skills parking all of the vehicles in Bus Station: Learn to Drive! The game simulates a demanding training arena that all bus drivers need to pass!
5ddf2aa7eccce8f94789ddb0,sfraccacorp.le_corps_humain_evaluation,Le corps humain (évaluation),4.3,Education,"December 30, 2016",Tous les cours d'anatomie et physiologie humaine en français dans votre mobile.
5ddf2aa7eccce8f94789ddb1,com.greysprings.wordgames,Kindergarten kids Learn Rhyming Word Games,4.2,Educational,"November 19, 2019","Educational word games to teach your kids English Alphabet, Phonics games, Vocabulary and Sight Word games. To teach your kindergartener Letters, phonics,Rhyming words, abcd for kids etc. A fun learning app to help child read and build vocabulary. Word making games not only helps the kids to improve vocabulary and spellings but also help them learn English phonetic for Alphabet. Kids can also learn about the Sight words with the help of fun learning pedagogy."
5ddf2aa8eccce8f94789ddb2,com.hoardingsinc.phoneticskeyboard,Phonetic Keyboard English BETA,4.2,Tools,"November 1, 2018",This is a proof of concept: an attempt to create a keyboard for writing phonetic transcriptions of English words using the IPA (International Phonetic Alphabet).
5ddf2aabeccce8f94789ddb3,uit.quocnguyen.learnpronunciationwith3000popularenglishwords,English Pronunciation,4.8,Education,"June 29, 2019",If you are looking for an English pronunciation app which helps you learn how to pronounce English correctly.
5ddf2aaceccce8f94789ddb4,com.rendernet.humanmale,Human body (male) educational VR 3D,4.7,Education,"October 29, 2019",This animation introduces the most important organ systems of the human body.
5ddf2aadeccce8f94789ddb6,com.hssn.anatomy3dlite,3D Bones and Organs (Anatomy),4.4,Medical,"March 15, 2019","A true and totally 3D free app for learning human anatomy with position quiz, built on an advanced interactive 3D touch interface. It is completely free! (No in-app purchase). It has every bone and organ in the human body."
5ddf2ab1eccce8f94789ddb9,com.mu_sonic.tophonetics2.freemium,toPhonetics Free,4.4,Education,"May 23, 2018",Got an English text and want to see how to pronounce it? This app will turn your English text into its phonetic transcription using International Phonetic Alphabet. 
5ddf2ab2eccce8f94789ddba,air.com.musclemotion.anatomy,Anatomy by Muscle & Motion,4.2,Health & Fitness,"October 16, 2019",ANATOMY app by Muscle & Motion
5ddf2ab3eccce8f94789ddbb,com.androbaby.firstcolorsforbaby,First Words for Baby: Colors,4.4,Educational,"August 29, 2019","Are you looking toddler games free for 2 years old or toddler games free for 3 years old? This app is one of the best toddler learning games and great to teach common colors, numbers and shapes to your babies, toddlers and kids! Introduce first numbers and basic shapes to your toddler, kid or baby with this toddler learning game. Baby learning apps are good for baby education and you will find First Words for Baby series as the best in all baby learning apps and baby games."
5ddf2ab3eccce8f94789ddbc,com.spencerlearning.ultimatephonics,Ultimate Phonics Reading App,4.0,Education,"February 2, 2018","This app is a must-try for parents, teachers, and tutors who teach reading to students of any age. It is also excellent for self-study to improve reading and English pronunciation."
5ddf2ab3eccce8f94789ddbd,com.medarian.apps4store.virelangue,Jeu de mots - Virelangues en français,,Education,"July 28, 2018","Tongue Twisters ou le virelangues sont des mots difficiles à prononcer, articuler, assemblés dans un but ludique pour servir d'exercice d'élocution."
5ddf2ab3eccce8f94789ddbe,com.onlineeducare.basiclinguistics,Basic Linguistics,4.4,Education,"December 13, 2015","Phonetics and phonology,"
5ddf2ab7eccce8f94789ddc0,com.phonology.book,Phonology,3.7,Books & Reference,"December 12, 2018","Phonology is a branch of linguistics concerned with the systematic organization of sounds in languages. It has traditionally focused largely on the study of the systems of phonemes in particular languages (and therefore used to be also called phonemics, or phonematics), but it may also cover any linguistic analysis either at a level beneath the word (including syllable, onset and rime, articulatory gestures, articulatory features, mora, etc.) or at all levels of language where sound is considered to be structured for conveying linguistic meaning."
5ddf2ab8eccce8f94789ddc1,com.conjugate.french.pronunciation,French Pronunciation,4.5,Education,"October 29, 2019","Have you noticed that sometimes, even though you can speak well, have a good vocabulary, and use grammar properly, something still does not sound natural?"
5ddf2ab9eccce8f94789ddc3,com.AysegulTuran.TAT,Turkish Articulation Therapy,,Education,"January 8, 2019",Teach yourself /your child / student / individuals how to pronounce and to listen the sounds in the Turkish language.
5ddf2ab9eccce8f94789ddc6,com.varis.sanaselityspeli,Explain it!,,Word,"November 21, 2016","Gather together and divide at least teams of 2. Objective is to try to explain the word to your team members. Each guessed word will earn one point to your team and each skipped will decrease points. After time runs out it is time for the next team to start explain it! The ""explainer"" in the team must change every turn."
5ddf2abdeccce8f94789ddc7,net.blackenvelope.write.phonemes,"Phonemes: IPA chart, transcription & pronunciation",4.0,Books & Reference,"November 1, 2019","With this app you can convert text to phonetic representations and explore the sounds of the International Phonetic Alphabet (IPA)! Explore place and manner of pronunciation, and see a visual representation of the mouth while pronouncing."
5ddf2abeeccce8f94789ddc8,air.com.unik.phonemic,Phonemic Chart,4.1,Education,"September 12, 2019","This phonemic chart helps you hear and say the sounds of the English language. To hear the sounds, click on the IPA symbols that represent the sounds. Click on the top right hand corner of each symbol to hear sample words that include the sounds."
5ddf2abfeccce8f94789ddc9,com.onlineeducare.phoneticipa,Phonetic IPA,3.5,Education,"February 1, 2015",# It will help the users to use Phonetic IPA properly.
5ddf2abfeccce8f94789ddca,com.gminh.english.pronunciation,English Pronunciation IPA - 44 Phonemic Sounds,3.9,Education,"February 7, 2018","The English language has 44 different sounds. This English Pronunciation App will help you be familiar with each sound and speak English naturally and easily. Therefore, you can improve your pronunciation and communication in English through common examples in terms of  words, sentences, and phrases. "
5ddf2abfeccce8f94789ddcc,com.quickode.talkie,Talkie,,Educational,"November 17, 2019",Talkie is an innovative articulation app designed to help children learn and practice speech-sound production.
5ddf2ac0eccce8f94789ddcd,com.knudge.me,"Improve English: Vocabulary, Grammar, Word Games",4.6,Education,"October 13, 2019",Knudge.me helps you learn and improve English as well as practice Math in an easy and interesting way.
5ddf2ac4eccce8f94789ddcf,com.study.english.pronunciation,English Pronunciation,4.0,Education,"February 13, 2019","English Pronunciation is very important so how can I improve my pronunciation and How to pronounce? It's one of the most common questions I am asked is. So I make this app to answer that question, and hopefully help you improve your English pronunciation. I believe that good pronunciation is essential for speaking and understanding spoken English well."
5ddf2ac5eccce8f94789ddd0,com.britishcouncil.phonemicchart,LearnEnglish Sounds Right,4.1,Education,"August 30, 2017",LearnEnglish Sounds Right is the British Council’s FREE pronunciation chart for learners and teachers of English worldwide.
5ddf2ac5eccce8f94789ddd2,com.aepronunciation.ipa,American English Pronunciation,4.6,Education,"November 2, 2019","This app helps students learn to distinguish the various sounds of American English, which is the first step in being able to produce those sounds. "
5ddf2ac6eccce8f94789ddd4,com.dfwpts.tony.Dino_Span_Artic,Dino Articulation - Spanish,,Educational,"Eligible if bought after 7/2/2016.
","This app was designed by a Speech-Language Pathologist to teach children and adults correct Spanish sound pronunciation.  It contains 18 Spanish consonant phonemes, covering i-m-f word positions with 6 target words for each position - that’s over 250 target words!"
5ddf2ac9eccce8f94789ddd5,org.khankids.android,Khan Academy Kids: Free educational games & books,4.5,Education,"November 20, 2019","Learning is joyful with Khan Academy Kids! Our award-winning app includes thousands of educational activities, books, songs, and games for toddlers, preschoolers, and kindergarteners. A cast of adorable characters will guide children through lessons, and our adaptive learning path will customize their experience to help them master different skills. "
5ddf2acaeccce8f94789ddd6,com.hoardingsinc.pronunroid,Pronunroid - IPA pronunciation,3.8,Education,"November 3, 2019",★★★★★
5ddf2acbeccce8f94789ddd7,com.andromo.dev503225.app476005,Speech Therapy: S,,Education,"Eligible if bought after 7/2/2016.
","Speech Therapy: S is a comprehensive app which will allow you, the parent, to work on S with your child in the comfort of your own home. Everything you need to help your child say S correctly starting today is included in this app!"
5ddf2acbeccce8f94789ddd8,com.hkbu.ulip.avphonetics,AV Phonetics,4.3,Education,"December 4, 2018",To be able to read and provide accurate transcriptions of speech sounds is the most fundamental and yet most demanding task facing students of language and linguistics. This App has a unique interface for exploring the International Phonetic Alphabet (IPA).
5ddf2ad0eccce8f94789dddd,com.fshtank.wordparty,Word Party,4.1,Word,"May 27, 2014",Word Party is a hilariously fun party game for all ages. Simply describe the word on the screen to your team without using the word itself. The more words you get during the time limit the higher your score! 
5ddf2ad1eccce8f94789ddde,com.andromo.dev503225.app499880,Speech Therapy: K,,Education,"October 7, 2016",Does your child have trouble saying K? We can help!
5ddf2ad1eccce8f94789dddf,com.articulationcoach.l,Articulation Coach - L,,Education,"Eligible if bought after 7/2/2016.
",The best way to practice articulation at home without SLP supervision!
5ddf2ad2eccce8f94789dde2,com.fatchicken007.headsupcharades2,Charades!,4.4,Word,"October 23, 2019",Charades! is the outrageously fun and exciting multi-activity game for you and your friends!
5ddf2ad5eccce8f94789dde3,com.thearticulatefly.android.fly,The Articulate Fly,,Sports,"September 11, 2019","This is the most convenient way to access The Articulate Fly podcast on your phone. With this app, you are always connected to the latest interviews and fishing reports.  You can also star your favorite episodes and save them to a list, so you can easily enjoy them over and over! This app is complete access to The Articulate Fly podcast, and if you're a fan of the show, you won't want to be without it!"
